reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEVnwewdgkiUBl67P2oEdiRP3Vf29gqaLR56vM3rRIkw5bau-V7DLquCK2sWlTpPmhfcU67cdX_7pCLZw,Sidath Karunarathne,https://play-lh.googleusercontent.com/a/AATXAJwVpSoxDgx1_X_RFq_h0tN_Gy4b_ll3Oy-XmPCm=mo,Fine,4,0,14.3.0,2022-03-12 23:39:15,"Hi, Thank you for rating the app.",2022-03-12 23:55:45,newest,net.omobio.dialogsc
gp:AOqpTOGT5KxzHrx0f1mNHgjWnKf94AS4Y-X5FXxZ1a-sUS5xT0baFPvVPFHAFr1pxWNzXeEY8fOYU16t-aXK_Q,mohamed ramzy,https://play-lh.googleusercontent.com/a-/AOh14GgdJCcm5cMkKVM4FMdpFfDdC7k171OJNimBAXp7KQ,Please Note it. Not supporting this app in huwawei mate 10 lite,4,0,15.0.0,2022-03-12 15:14:24,"Hi, kindly let us know your concern via WhatsApp on 0777678678 with the screenshot of the error that you are receiving in order to check and assist you on the same.",2022-03-12 15:27:11,newest,net.omobio.dialogsc
gp:AOqpTOEdYhrQCktnnY5hTGr8Kc1XSFCb4_rrCp9rgvoHAd7cGoXQd5dTP1orCFJ919q7DnPuJL6DiTYQRId9Sw,Sanuka Helith,https://play-lh.googleusercontent.com/a/AATXAJx44GYaSRKx6H-KzrCZal21zlmyDDesw08R0aY8=mo,Thats good for dialog customars,4,0,,2022-03-12 06:56:48,"Hi, Thank you very much for taking your time to rate us:)

",2022-03-12 07:06:37,newest,net.omobio.dialogsc
gp:AOqpTOE3qNSRKnBSnuqZaR9677wvqGFvzHWTSfZTknAYVj7xbQdP70-z0XwB2mGb-ukqxx1dy_aBj1uNRYZfrQ,Maheshi Amarasekera,https://play-lh.googleusercontent.com/a/AATXAJztlZMV51DI6zxc3dz-W9Z0vE7sSpfN-9JZ2fI4=mo,convenient,4,0,15.0.0,2022-03-12 06:21:39,"Hi,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too",2022-03-12 06:33:49,newest,net.omobio.dialogsc
gp:AOqpTOHBwAd9E2u-5O_gm9WB_Vqtz1sVQ61t-KdHJ-8IcNCwVudzMfzX26XehAgmJ1lbyUI_6RKkicZ2PIShBQ,Dimuthu Madusanka,https://play-lh.googleusercontent.com/a-/AOh14GjvM4p4dhsGqROLYbqDkDZZoS32fi1RsgzfhqsGxQ,GOOD APP,4,0,15.0.0,2022-03-11 20:26:55,"Hi, Thank you for the review. We appreciate the feedback.",2022-03-11 20:49:18,newest,net.omobio.dialogsc
gp:AOqpTOH-yg7WF-cfRM1fQk_qKlEhga4kcAt1IVboubfbTgbbqkmiYsSykaOQ49J4i3-6jlEhXkpLhVvITggbTw,Mohammed Rizan,https://play-lh.googleusercontent.com/a/AATXAJySbxlSk5dKWescPCdSSv_2W_LgRkyQiwhR3QZD=mo,Easy to use,4,0,15.0.0,2022-03-11 13:29:18,"Hi, Thank you so much for the rating and feedback. :)",2022-03-11 13:33:56,newest,net.omobio.dialogsc
gp:AOqpTOGzDEIzosRvTRsyPEOv4yAY5zcgjZSbCD4rH8sdHm-Evf6ePdRwA204YFY9n2te200jzIjCI9pT59-gmw,Yasantha Hennayake,https://play-lh.googleusercontent.com/a-/AOh14GizdMlCfbdUOES0DbpKH9z2HrzZYYVm_urj2H9k51g,Now the app is stable. Kudos to making it better.,4,440,15.0.0,2022-03-11 11:47:51,"Hi,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too",2022-03-11 11:49:19,newest,net.omobio.dialogsc
gp:AOqpTOGJNYYW3a0oeQ3V1WOQC6RjQiQCYkMcW9RVLHH0JiaU56i8_J0CkSbGlSvHw42q9DgD7MNeYpVsY6bhEQ,Shafana Siraj,https://play-lh.googleusercontent.com/a/AATXAJz--nYqYVayngRPuS_l-b69yNCjR1LgeUIxz6Ub=mo,Good,4,0,14.3.0,2022-03-10 16:51:36,"Hi, Thank you so much for the rating and feedback. :)",2022-03-10 17:15:40,newest,net.omobio.dialogsc
gp:AOqpTOHqpR-7SMPYER1xXrdKLL1n_QJ8l1RuXyuSk_CmlGwKgObKR8gH1x9bAmtGS5WJzmTL4Zs6IjL1G3UsJA,Kairun Nisa,https://play-lh.googleusercontent.com/a/AATXAJzL5RCyTXk3LsC8R--YCAFB0wk3M8paIecyH2IM=mo,Wow,4,0,15.0.0,2022-03-10 10:31:21,"Hi, Thank you very much for taking your time to rate us:)

",2022-03-10 10:41:21,newest,net.omobio.dialogsc
gp:AOqpTOHfbkDjpF3Ik6rU3hCrOQ84EfUyjqx3gCnyg0Q9nHFuJ2PbUzwwxLJLXiK02nT1N6pe4L9_chI6vizrBw,Production dhanu ප්‍රඩක්ශන් ධනූ,https://play-lh.googleusercontent.com/a-/AOh14GhHihCWK7xfQ-dwqi0bNQ_AuP1UfNWd4O4qrLiRtA,good,4,0,15.0.0,2022-03-09 17:23:09,"Hi, Thank you so much for the rating and feedback. :)",2022-03-09 17:37:00,newest,net.omobio.dialogsc
gp:AOqpTOEPF0FnMD2o1YFMep47NbzQNgAWelLxfHU3N2-9GBF3Xsjkuwrtjp_Mqt_j7nlmmRhp6TXTE5uqizcxVA,Mohamed Niyaas,https://play-lh.googleusercontent.com/a-/AOh14GjZ16meKkAp9gEbG4yGO-Py9XdkPg7l21_P7SbTdg,Good,4,0,15.0.0,2022-03-09 14:20:48,"Hi, Thank you so much for the rating and feedback. :)",2022-03-09 14:33:03,newest,net.omobio.dialogsc
gp:AOqpTOGvnLdcIKZeDCJ98hZlhrjFWIU9kQmFC9iNazkSI5mlqkio9G_1V_UA4xNBFGNoBetkYgxZIxQQ6pn6qA,Banuk Uthendra,https://play-lh.googleusercontent.com/a/AATXAJyOaPjHrzgs80rxs1DaDg2Gk8Cgk3nSyOsFblHL=mo,good,4,0,14.3.0,2022-03-09 05:28:22,"Hi, Thank you very much for taking your time to rate us:)

",2022-03-09 05:38:21,newest,net.omobio.dialogsc
gp:AOqpTOHfKIEJEFm6bH0xOe2enGTzorTy7NgBLVrvdwibPxBkYv1e8QF-7HvQPLTfF3ICJlCe-9NrPWOvGo5IPA,Jafral Askaan,https://play-lh.googleusercontent.com/a/AATXAJz29uN_S8wXZkrexnEh23Q7LJy9rEJMABkkUzCm=mo,Good app but still slow,4,0,,2022-03-06 18:49:32,"Hi, thank you for your rating, If you have any concern kindly let us know via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-03-06 19:07:17,newest,net.omobio.dialogsc
gp:AOqpTOGi6qywYuJcTzS95jux9aRaEgkN9dSrN-Ld_MkIUzCoXfhvrVUXVqi0C_Th2OLOBS2wwXlw4H95qLNyzw,G K,https://play-lh.googleusercontent.com/a-/AOh14Gj6fujYMRiLNNAgUw1PLrTnUYebjIe0GLHCizFtUQ,App open time and load time getting slow too much,4,2,15.0.0,2022-03-06 15:12:23,"Hi !

We are continuously improving the speed and the stability of the app, Please keep the app always updated with the latest version😊",2022-03-06 15:25:35,newest,net.omobio.dialogsc
gp:AOqpTOF0UX_sbIZwqVCPxAMppVXwBW3pyDMC-bYS3LDExC1Bf5LVA3Qg5ts0OSrN6JTU8AFvb4ipQzA9E6UXKA,Suranga Nirmal,https://play-lh.googleusercontent.com/a/AATXAJy4YDNM4AEMaNGJQgHp41Hw2eDAr8COENg5CfX9=mo,slow slow slow,4,0,15.0.0,2022-03-06 06:19:39,"Hi Suranga, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via our WhatsApp number 777678678 as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-03-06 06:33:58,newest,net.omobio.dialogsc
gp:AOqpTOFpQDkKzQoSyZrbFxr9VaQER5tDyTbSOhclLR_I2rA_FVDi4vWtgl9S_0tyBCy_arBVGBHL3_-FQJFK2g,Ranjith De Silva,https://play-lh.googleusercontent.com/a/AATXAJw-L4daVbZaMcUsFAwUd8nkhjT7FOG5Ro1KvUWM=mo,Xterm 44vxcx r,4,0,15.0.0,2022-03-06 02:35:56,"Hi Ranjith, Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too 🙂",2022-03-06 02:42:01,newest,net.omobio.dialogsc
gp:AOqpTOHOiXVutvxM8XUr1wTsQm-luGWHNCGpOPm9a5DS4KhemjkhYjwSflNYsPaGBQsQDA0CEmFFBrQXhjCewQ,Mad Rox,https://play-lh.googleusercontent.com/a/AATXAJwhB9TdOTUErtQoVBhYHOFO7GZTyQvgK5JNa8ZW=mo,Very ezhi to work,4,0,,2022-03-05 05:14:56,"Hi, Thank you for the kind words .
",2022-03-05 05:27:49,newest,net.omobio.dialogsc
gp:AOqpTOHnxOBjkkv_pzN76Cisf7Iqwgyzox-0DeId41b0iqT5AuQ-z_osD9RFtTUrxpJL03PFAeXT5dQFf7-gyA,S A M H A N,https://play-lh.googleusercontent.com/a-/AOh14Gi2PFVn63Z_FCSwxH7KqRaKxwQb-mXTKsGxv4vtkg,"Good app..! Am using frequantly, need dark mode.",4,0,15.0.0,2022-03-04 21:19:30,"Hi, thank you very much for your rating and feedback.",2022-03-04 21:31:41,newest,net.omobio.dialogsc
gp:AOqpTOGBLx6VzbyT8lhqI6RHN-D4_9pocxdSXJVn_8XVt1-KJ4TuHpSHEttFgNOB8cPHmzMigOh1hugcDeU0mA,Dissanayake Sisira,https://play-lh.googleusercontent.com/a-/AOh14GhD-dIaT5Y3TrjRhgWd_49k2KVyCWP1kSIp05H2,Good,4,0,14.2.2,2022-03-04 13:09:36,"Hi Sisira, Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too 🙂",2022-03-04 13:14:09,newest,net.omobio.dialogsc
gp:AOqpTOEcLBk65LUbqE7p5LF1AspHQ6SM9FBVH_9jfg5O5MlU4jiY_XNzjDjfjeXCqWvUlnvEogVnVa7ojoU19A,Nimasha Vihangi,https://play-lh.googleusercontent.com/a/AATXAJzef7-AcmIa8Kg6PKlG6Ub8pLS1V5P8QVXb8E0D=mo,very usefull application,4,0,15.0.0,2022-03-03 15:17:49,"Hi Nimasha, Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too 🙂",2022-03-03 15:34:50,newest,net.omobio.dialogsc
gp:AOqpTOF6crjFH1jaAcOjWQUhKbFFzu1U4-rFQGC_Oposb2jW0zWWgDzRw6_ZKiyCMih_JYqMclCsLS43bflv2Q,Buwaneka 99,https://play-lh.googleusercontent.com/a-/AOh14Gj_gKCI6_OufyusLvK-zQyJSSfXK5dBcRqQR3DlcQ,good,4,0,15.0.0,2022-03-03 10:54:41,"Hi, Thank you for the review. We appreciate the feedback.",2022-03-03 11:15:11,newest,net.omobio.dialogsc
gp:AOqpTOGFcQxrezPS6r-DYa3a0jPRXfPvE_46iT50eFU_BEhNx431SvDU_KqElhQ5oHRiBsYpDGD6noESym8sgQ,Marcus Fonseka,https://play-lh.googleusercontent.com/a/AATXAJyVawuUF318ODJUHO8NP2UBiHXdtS3ALgz4tNwS=mo,very Good,4,0,15.0.0,2022-03-03 06:59:08,"Hi,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too
",2022-03-03 07:12:11,newest,net.omobio.dialogsc
gp:AOqpTOHyv2Ml8t5Lx1WTTcgBiIUHd_qptcBxF0x2fmul7qdaqceo-R8R53OJIQR6AXKvwKZKs1zmnDAYm4vLyQ,Kasun Nayanajith,https://play-lh.googleusercontent.com/a-/AOh14GhFp8fXAbfgM44hQL1gnjZaT_BzVs_-lCgLYksa,Good,4,0,14.3.0,2022-03-03 02:31:42,"Hi, Thank you for your rating and feedback.",2022-03-03 02:52:35,newest,net.omobio.dialogsc
gp:AOqpTOGd4XJS10vP3ZMydzmBpj3_X-eMkJ-loAya8RyTQ84Pg3af3KGcz5cYfQ5woBPoWN301ZZ3-25difws8w,sithum dulhara,https://play-lh.googleusercontent.com/a-/AOh14Gjl42VmQtiX32MwGKu1yqnBZ1hkyr-KDAKubDEq,My dialog app is very easy to use 💙 But it is very slow 🐌,4,0,14.3.0,2022-03-02 19:17:02,"Hi, thank you very much for your rating. If you have any concern kindly let us know via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-03-02 19:37:13,newest,net.omobio.dialogsc
gp:AOqpTOFlui_cTazh17AhJ6vgzdrF_7nc9pQbhOadBMLtf3k4X-OIVfAqGqiMTc-9hvG3KMIX00YUwYP3v_Gmuw,Maleesha Methsilu,https://play-lh.googleusercontent.com/a/AATXAJxS5nNDZ26AmK68LGK2XoV9fYbuv-VhCzjHOVBx=mo,Oveall this is a app is pretty good,4,0,15.0.0,2022-03-02 14:36:05,"Hi, Thank you for the review. We appreciate the feedback.",2022-03-02 14:57:15,newest,net.omobio.dialogsc
gp:AOqpTOHf7CsoP0Ml7xVFUGmHrZLNxlju6bt1VcfIkcGFmI-6YGkB6N7p7CvUn8E0ehIEr0dasEcM0ZYNRN0Ckg,Nishan Wijesinghe,https://play-lh.googleusercontent.com/a/AATXAJwCa7pLIlFtMZTSJZwQnXJwauAh4vrP9Ftwtz88=mo,Actually I'm satisfied your service thanks,4,0,14.3.0,2022-03-02 12:53:59,"Hi, Thank you for your rating and feedback.",2022-03-02 13:12:51,newest,net.omobio.dialogsc
gp:AOqpTOHnbokohMTplhq7CnwiiL36KAZQEwK7z39QAflj-mC27FuzF_s3MLfq14gizS3pCAT1X18aaJs1tlBwNA,Dulwanya De zoysa,https://play-lh.googleusercontent.com/a/AATXAJxTX3bjH9MULooimoFwQjjkbDQBXY8QVg3SHbTn=mo,Slow,4,0,14.2.2,2022-03-02 12:39:04,"Hi, we are continuously working to improve the speed and the stability of the app, please keep the app always updated with the latest version for a better experience. For any concerns, please reach us via Dialog WhatsApp > 0777678678 to assist you on the same.",2022-03-02 13:08:08,newest,net.omobio.dialogsc
gp:AOqpTOEImVgSdn022Yi9YHi6gpD_A4SCFdphGERfkBCu50E03CXw3gticD8l-LJZUL3mdWqiUv1kCaqg1in9kg,Shalitha Lakshan,https://play-lh.googleusercontent.com/a-/AOh14GjOKI-DEEwCGJGdV0biPq5L03IUEng-jlQsyeTW,easy lesi😁🤟,4,0,14.3.0,2022-03-02 07:06:57,"Hi, Thank you very much for taking your time to rate us:)

",2022-03-02 07:09:21,newest,net.omobio.dialogsc
gp:AOqpTOGtkFH6mFV5zLwOQM0-1INGKRiCDyRkrv7zLCuEEVh3DoVr23LQiBBoku0EVdR6HLzI7vSN9cdREr6gZQ,Mohammed Zubair,https://play-lh.googleusercontent.com/a/AATXAJzDQlkLtD56SuNg9IQZ-aAJ_HloXa-uclb1dLH_=mo,Good why are you updated,4,0,15.0.0,2022-03-02 06:43:40,"Hi, Thank you for taking the time to review us. If you have any concerns reach us via WhatsApp hotline (777678678). we will assist you to get it sorted.

",2022-03-02 06:56:26,newest,net.omobio.dialogsc
gp:AOqpTOEhT0H3zp8abySTzeyHii08LfHaPR75u7Ffr7deaf83wIyIdZ2LaN3haSv2nHc_2JCG_0heiARvFuKraA,sarath wijesundara,https://play-lh.googleusercontent.com/a/AATXAJzBFVfYC5QyZFLlqRiA970vbQgzP2-dfaZXuu4Y=mo,Useful app for manage data and voice.,4,0,15.0.0,2022-03-02 06:28:01,"Hi, Thank you very much for taking your time to rate us:)

",2022-03-02 06:31:26,newest,net.omobio.dialogsc
gp:AOqpTOETHZCzgqTf71e3EzSj1RjrWWUuBSiEU2MGVQNixTuom9hoBMgPnlmBbw3JbTx7evgoDtLwOgiGnj53vg,Manawa Uyangoda,https://play-lh.googleusercontent.com/a-/AOh14GhucYtFVQEGxtj_pIepGwRSZif2wPVhhy4fp58n,"The app is really helpful, but it needs to optimize the speed. Because the life is short!",4,0,15.0.0,2022-03-01 15:09:53,"Hi, thank you for the rating and feedback. If you have any concern kindly let us know via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-03-01 15:26:20,newest,net.omobio.dialogsc
gp:AOqpTOHzEgRgvEt5uQvmsfiieJ0eKzgx4aDsjWQ9aYj8xQXtXurDuhHpWoi8Obe2tZKQPKCV_sy-5YWiLpdg1w,Shayou Janu,https://play-lh.googleusercontent.com/a-/AOh14Ghdj06rVkXFFDHr4ZM14xAlqKQ354M7x8C2UMLPTQ,Very slow please check,4,0,14.2.1,2022-03-01 14:50:12,"Hi, we do apologize for any inconvenience caused, kindly let us know your concern via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-03-01 15:05:06,newest,net.omobio.dialogsc
gp:AOqpTOFzyzM6FGFsIe-UFC5xMqADWMNZKAA98vLADzuElrcBhaoIx0-qfXpfRSaeLldanhY0WSceGrzBiTDg8Q,Longin Kowalewski,https://play-lh.googleusercontent.com/a-/AOh14GisCPjemQmRILkFtpIIlGKULh_DzcqNnegmm7JQSPE,"Usefull app, easy to top up and preview ur data. But once my unlimited youtube package disappeared after 2 weeks. Otherwise good app",4,3,15.0.0,2022-03-01 04:03:17,"Hi, Thank you for taking the time to review us. If you have any concerns reach us via WhatsApp hotline (777678678). Our team will be happy to assist you.

",2022-03-01 04:18:03,newest,net.omobio.dialogsc
gp:AOqpTOF-OXpi3YR90cunTZBCKZvscuGgC1jGMBA90Pq37Qi8vY5PJbZaHcLGMFlqHCB096cIZamB8ZFpRunLUA,Priyanka Fernando,https://play-lh.googleusercontent.com/a/AATXAJyAgMMyvmOCr7RHyLo5JwNP27cqVLPQiJRxZTI_=mo,Great,4,0,15.0.0,2022-02-28 18:54:32,"Hi Priyanka!

Thanks for the 4-star rating Please share the app with your friends too😊",2022-02-28 18:59:11,newest,net.omobio.dialogsc
gp:AOqpTOFc_pfsIiqhng4PJet7S5Z9og_4A_f9XV2MkgzSpm6MqzW2zEYV2IZ3voQmytiMoXRZFg7dz7rJok8yHg,Nilam Sinnen,https://play-lh.googleusercontent.com/a/AATXAJxL0HR5jCt2o_vF6n-8Y9vGWCGAKyQkbMRV20hO=mo,So far so good app.,4,0,,2022-02-28 06:40:18,"Hi,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too",2022-02-28 06:56:30,newest,net.omobio.dialogsc
gp:AOqpTOEXzw0PUEpzit9a9WHt6MpJRUMWc8QTAPUzqfKtKBa5ToorXuQJFc9XSfyYjb1uNcLlNSL-lJwyyY27CA,Jazeema Manas,https://play-lh.googleusercontent.com/a-/AOh14GjQ-HAuqQMsalr6EdJ2KOh8P2fY6vQgbf-bEzyHhQ,🔐 it's security is better sir thanks,4,0,15.0.0,2022-02-28 03:09:37,"Hi,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too",2022-02-28 03:20:31,newest,net.omobio.dialogsc
gp:AOqpTOFQcocRyMDgjFAWbtQcXu2_bgL26mP5ZZbx4kyVqCNvNhSyNun2T_glR4LdI_XkKHqi3a-niiJ6k7eYFw,P Thilina,https://play-lh.googleusercontent.com/a/AATXAJxM0MaqJwKdPeMBytuPnXI2jFiYjmPNxwx8eXy1=mo,Good,4,0,14.3.0,2022-02-28 01:58:44,"Hi, Thank you very much for taking your time to rate us:)",2022-02-28 02:06:52,newest,net.omobio.dialogsc
gp:AOqpTOHQ-uQF5dyblx1TidzqzZ_6n-QWjI7PhukUSy-1R4JPHSJqQlYKVVN9aD0EGFKDe2qhtxSRNpzXuJuBUQ,Anura Goonawardhana,https://play-lh.googleusercontent.com/a/AATXAJxWmhZOwlAaLsSnhUXDkjVepIO1BH1R5GIcce_5=mo,App is most of time very slow .,4,0,14.3.0,2022-02-27 17:51:39,"Hi Anura, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via our WhatsApp number 777678678 as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-02-27 18:07:48,newest,net.omobio.dialogsc
gp:AOqpTOElTcACo5j9RAmDw68EFgsv3HtmGANzZbQanQejWlHU9kl1gOt8BMF0lD_NtoJciL7Zw7sbyb_c8jdOnw,Ranjith Jayaweera,https://play-lh.googleusercontent.com/a/AATXAJwcaBo9KjzJHxfjAAwY8_v1BqkB26INu9HpmEU-=mo,Very healpful,4,0,14.3.0,2022-02-27 12:49:57,"Hi, Thank you very much for taking your time to rate us:)

",2022-02-27 12:56:30,newest,net.omobio.dialogsc
gp:AOqpTOEXnFsPtaeM3QmhUZ5tmoiefO6q7aqbCQJhR-Y3Y2E4EgB6C3J8Il4vkOvesICnmfpVBPI2y2clFEbgWQ,Shantha Shantha,https://play-lh.googleusercontent.com/a/AATXAJz3DFvrJVUpd9RP4eQxaLI7L2tCQJoryz28X2E=mo,Help me,4,0,,2022-02-27 11:16:13,"Hi, kindly let us know your concern via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-02-27 11:34:40,newest,net.omobio.dialogsc
gp:AOqpTOGiXi-4rIBcoSI8iYTfOKaCSyfFQrt1BSt7J7Xzt_DdgTideq0N6qpRXliX6jWeDB7hgXJTog-cR4v5ww,nilanka fernando,https://play-lh.googleusercontent.com/a/AATXAJwcU6atbN_Uf9CkCqklGrKzCH72Wn_g1WhVvYGf=mo,Excellent app,4,0,15.0.0,2022-02-27 03:28:21,"Hi, Thank you for the review. We appreciate the feedback.",2022-02-27 03:55:40,newest,net.omobio.dialogsc
gp:AOqpTOHMU8raZHWybC6XdK6oWuZltRZiGc1i4_8rVK5uHE_pnp48Ck-4Z5GGJ58HL7SrMozY4UDi5nqVOCzHUQ,Nisansala Sampath නිසංසල සම්පත්,https://play-lh.googleusercontent.com/a-/AOh14GizKFfgw9X2740aA0ffpfg7YuJ_DsDQKIMLnuLI-A,Load slowly,4,0,15.0.0,2022-02-27 01:40:19,"Hi Nisansala, extremely sorry that you had to go through this concern. please be assured our team is working on enhancing the app performance. via future updates, these issues will be rectified. kindly keep your app up to date in order to get these updates
",2022-02-27 01:56:24,newest,net.omobio.dialogsc
gp:AOqpTOHP7FJx4EJd7JbuASiukdk6LkKq3KJYjtp7sVL162Eayl7F_MbhHy_WiVwTFps-c5X6-RsXwM1S8-Ya4g,Liyanage Dushyanthi,https://play-lh.googleusercontent.com/a-/AOh14GgKivivX3TV1oILSya297_dlWD1ZSAdX6rDCN36,Very slow. My disconnected number always pop up first instead of the number I am using right now.,4,0,15.0.0,2022-02-27 01:36:50,"Hi, extremely sorry that you had to go through this concern. please be assured our team is working on enhancing the app performance. via future updates, these issues will be rectified. kindly keep your app up to date in order to get these updates
^amy",2022-02-27 01:52:46,newest,net.omobio.dialogsc
gp:AOqpTOET6dGl3btIPTqvZDYxcMFi-tKl1iIWqFXwrjZTIOP2cwA-wPJRAL-f0Qg4nIb83VUctNqxhVPPxTdksg,Navod Sankalpa,https://play-lh.googleusercontent.com/a/AATXAJwteZYxu1Ht0tIGu8Qfnt5Mf1bzTE24EmyOGRAv=mo,"After the new update,thare is no any data package activation option & i dont know why u remove such a valuable feature?",4,0,,2022-02-26 01:24:12,"Hi Navod, Can you kindly reach us via our WhatsApp hotline (0777678678) to check on the concern you raised?",2021-09-28 05:58:08,newest,net.omobio.dialogsc
gp:AOqpTOErfkRMoGepFIYCR23nYBuePg9r9O1lFg4hs38wM_KFYwBzVPKP5YEpYax35m8m-RjnPccHEbui-Z3BXQ,transient matter,https://play-lh.googleusercontent.com/a/AATXAJyChWLmgfcgok-kllEaf2Nz_iSDc4wJxl3s9Pd-=mo,Please add function to access contact to make reloads,4,0,15.0.0,2022-02-25 07:21:56,"Hi, Thank you for the review. We appreciate your Feedback.",2022-02-25 07:50:55,newest,net.omobio.dialogsc
gp:AOqpTOH1BIZN9alKhfe-zh-DeP-D3btmOVEv91Tm6WmFug7hVnQyezmMcIZ-T0B2IqGOWs18W4meT02UKezNuQ,K,https://play-lh.googleusercontent.com/a/AATXAJxBs8L1sY2ZGMKn6sz6LTj1DfEtxN048h5LEbmx=mo,good but ware slow not cuikly,4,0,15.0.0,2022-02-25 07:00:19,"Hi, we are continuously working to improve the speed and the stability of the app, please keep the app always updated with the latest version for a better experience. For any concerns, please reach us via Dialog WhatsApp > 0777678678 to assist you on the same.",2022-02-25 07:25:50,newest,net.omobio.dialogsc
gp:AOqpTOGnG3kT_KCWPZds9nH8XRze2EsprQ9kYEsNmnG-GyV9jCpYAMX-HHJ8FYsS0nlhdPwxkJ28yzQDlyyfcw,dinali winget,https://play-lh.googleusercontent.com/a-/AOh14GjGYYlO9Dxto3sT1U0XsrpYb-HufzYEQ7r8Dnf0VQ,I'm giving 4 stars becoz it takes too much time to load else this app is useful,4,0,14.3.0,2022-02-25 05:46:50,"Hi, we are continuously improving the speed and the stability of the app, and to keep the app always updated with the latest version. Please send us your connection number , phone model and the app version to WhatsApp 0777678678 for better assistance.
",2022-02-25 05:59:10,newest,net.omobio.dialogsc
gp:AOqpTOGY8VGJ5KhHW3qaIFfhH0vB9Ku2NzkmqMInPGkQg-SYUsXNt8nMM-pukO3Tsv87Qj8zlNdOVCQqJe00bQ,Ris Rifkhan,https://play-lh.googleusercontent.com/a/AATXAJxPIV8UYia8zqlByU1qFEmghfcs-Bn4UclW57Uf=mo,Good,4,0,14.3.0,2022-02-25 05:45:57,"Hi Ris, Thank you very much for the review. We really appreciate it",2022-02-25 06:07:07,newest,net.omobio.dialogsc
gp:AOqpTOEp9S29kSa_Tqt2vGXqSikJTpcHSj1uxc1wGAotNvg3WKy8Smusj5wLqzEbgLEfBjpNvr7YNOPpsxeNMg,Draupadie Weerapperuma,https://play-lh.googleusercontent.com/a-/AOh14Ggoscw1pzFmqpHtuM3krxaR8RtGTACtw7uU-6DhUw,"Love the convenience of everything being in one place. There's always Room for improvement with speed , but apart from that it's great",4,0,,2022-02-24 16:06:31,"Hi, Thank you for the review. We appreciate the feedback. we are continuously working to improve the speed and the stability of the app.",2022-02-24 17:53:54,newest,net.omobio.dialogsc
gp:AOqpTOFkuFyYUKU5ykrQnQvXUaDzAEpwd0_JbHyZ-m5nJeqrZcVjA3iGIv4bWhtet1ERwkBeMutGj-a_lq2gQQ,Kirusnakumar Arun,https://play-lh.googleusercontent.com/a-/AOh14GiTTketFERt7eKAPxYAQaepYuoS-agNS8Ocncrl,App good but run slow,4,0,14.3.0,2022-02-24 10:13:46,"Hi, we are continuously improving the speed and the stability of the app, and to keep the app always updated with the latest version. Please send us your connection number , phone model and the app version to WhatsApp 0777678678 for better assistance.
",2022-02-24 10:20:26,newest,net.omobio.dialogsc
gp:AOqpTOHcQySFssycQohzaDnkkGgpj54EFinghdbcoFFxjodVAiK2nlfp3RtrOHD-1QDwGhyavFzCcJGjaila0A,Samitha T R Sandakumara,https://play-lh.googleusercontent.com/a-/AOh14GjUlehBfsezGmMUsoxtyxAPMycEeYouh8CL_Zl48Q,gooooooooooood,4,0,14.3.0,2022-02-23 23:38:50,"Hi Samitha, Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too 🙂",2022-02-23 23:53:01,newest,net.omobio.dialogsc
gp:AOqpTOHaJexVMqY4Nkm29yCVkyHNkv-ULD6668gkVGUgxpW9_xsrTjH1oR-FIMVVGIVtIm0X1zhJ36RK7kvGRg,Avishka Induranga,https://play-lh.googleusercontent.com/a-/AOh14GgijfWRIZjzAXBY7FPOiqG9sbAcrxIVsfCQaU0Zew,good,4,0,15.0.0,2022-02-22 12:14:14,"Hi Avishka !

Thanks for the 4-star rating Please share the app with your friends too😊",2022-02-22 12:24:40,newest,net.omobio.dialogsc
gp:AOqpTOHB9tmnt84VRKos15SrqzoboqpHaSqhmcxAhPjiZluPoiPJNK8QmvxVAdy-wmy_sh4Sk0LedoHJ76NmJA,Saliaya Bandara,https://play-lh.googleusercontent.com/a/AATXAJz4a2IJMxKDw9OLklvd648iGZG8uef5c0OaDb9L=mo,Goog,4,0,,2022-02-22 09:03:48,"Hi Saliaya, Thank you very much for the review. We really appreciate it.",2022-02-22 09:10:48,newest,net.omobio.dialogsc
